rain_risk,wind_risk,visibility_risk,slope_risk,traffic_risk_index,night_flag,monsoon_flag,road_type_enc,terrain_enc,risk_score,risk_class
1.0,0.6,1.0,1.0,39,1,1,2,3,82.22,Dangerous
0.2,0.1,0.1,1.0,43,0,0,2,3,36.14,Moderate
0.2,0.3,0.3,1.0,37,0,0,4,3,43.46,Moderate
0.4,0.3,0.3,1.0,30,1,1,2,3,56.2,Moderate
0.2,0.3,0.1,0.4,31,0,0,1,2,21.98,Safe
0.7,0.6,0.6,1.0,43,0,1,2,3,63.14,Dangerous
0.2,0.3,0.3,0.4,39,0,0,1,2,26.62,Safe
0.2,0.3,0.3,0.1,18,1,0,1,1,23.24,Safe
0.2,0.1,0.3,0.1,41,1,0,1,1,25.78,Safe
0.4,0.1,0.1,0.4,23,1,0,1,2,30.54,Moderate
0.2,0.3,0.1,0.4,51,0,0,1,2,25.58,Safe
0.2,0.3,0.3,0.4,32,0,0,1,2,25.36,Safe
1.0,1.0,0.6,0.1,54,0,1,1,1,52.52,Moderate
0.4,0.3,0.1,0.1,48,0,0,1,1,21.04,Safe
0.7,0.3,1.0,0.4,55,0,1,1,2,55.7,Moderate
0.2,0.1,0.3,0.1,39,0,0,1,1,17.42,Safe
0.2,0.3,0.3,0.1,45,1,0,1,1,28.1,Safe
0.2,0.3,0.1,0.4,49,0,0,1,2,25.22,Safe
0.4,0.1,0.3,0.4,37,0,0,1,2,28.26,Safe
0.7,0.3,0.6,0.1,52,0,1,1,1,41.16,Moderate
0.2,0.3,0.1,1.0,49,1,0,4,3,50.42,Moderate
0.2,0.1,0.1,1.0,47,0,0,4,3,40.46,Moderate
0.2,0.1,0.6,0.4,43,1,0,1,2,38.54,Moderate
1.0,1.0,0.3,0.1,38,1,1,1,1,52.84,Moderate
0.2,0.3,0.6,0.7,16,1,0,1,2,38.88,Moderate
0.2,0.3,0.3,0.7,28,1,0,1,2,36.24,Moderate
0.7,0.6,0.6,0.1,30,1,1,1,1,47.6,Moderate
0.7,0.6,0.6,0.4,32,1,1,1,2,55.56,Moderate
0.7,0.6,0.3,0.1,50,1,1,1,1,46.4,Moderate
1.0,1.0,0.6,0.4,41,1,1,1,2,65.78,Dangerous
0.4,0.1,0.1,0.1,43,0,0,1,1,18.54,Safe
0.4,0.6,0.3,0.4,24,1,1,1,2,43.92,Moderate
0.2,0.3,0.1,0.1,28,0,0,1,1,13.84,Safe
0.2,0.3,0.3,0.4,29,0,0,1,2,24.82,Safe
0.4,0.3,0.3,0.4,23,1,0,1,2,35.34,Moderate
0.2,0.3,0.1,0.7,38,0,0,1,2,26.84,Safe
0.2,0.3,0.3,0.4,29,1,0,1,2,32.82,Moderate
0.2,0.1,0.1,0.4,30,0,0,1,2,20.2,Safe
0.7,1.0,0.3,0.4,54,0,1,1,2,49.92,Moderate
0.4,0.1,0.1,0.4,34,0,0,1,2,24.52,Safe
1.0,0.6,0.6,0.4,60,0,1,1,2,58.0,Moderate
1.0,0.6,0.6,0.4,41,1,1,1,2,62.58,Dangerous
0.4,0.1,0.3,0.1,37,0,0,1,1,20.66,Safe
0.2,0.3,0.1,0.1,25,1,0,1,1,21.3,Safe
0.2,0.3,0.1,0.1,17,1,0,1,1,19.86,Safe
0.7,0.6,1.0,0.4,51,1,1,1,2,65.38,Dangerous
0.2,0.1,0.3,0.4,23,1,0,1,2,30.14,Moderate
0.4,0.1,0.1,0.1,51,0,0,1,1,19.98,Safe
0.2,0.3,0.1,0.1,46,0,0,1,1,17.08,Safe
0.2,0.1,0.6,0.1,43,1,0,1,1,30.94,Moderate
0.2,0.3,0.1,0.7,48,0,0,4,3,38.64,Moderate
0.2,0.3,0.6,1.0,42,1,0,2,3,53.56,Moderate
0.2,0.1,0.3,1.0,58,0,0,4,3,45.64,Moderate
0.7,0.3,0.3,1.0,45,0,1,4,3,59.9,Moderate
1.0,0.3,0.3,1.0,71,0,1,4,3,69.98,Dangerous
0.2,0.1,0.3,1.0,38,0,0,4,3,42.04,Moderate
0.2,0.3,0.1,1.0,34,1,0,4,3,47.72,Moderate
1.0,0.3,0.3,1.0,80,0,1,4,3,71.6,Dangerous
0.2,0.1,0.3,1.0,38,0,0,2,3,38.44,Moderate
0.2,0.1,0.1,1.0,43,0,0,4,3,39.74,Moderate
0.2,0.1,0.1,0.4,50,0,0,1,2,23.8,Safe
1.0,0.3,1.0,0.7,43,1,1,1,2,70.54,Dangerous
0.2,0.3,0.6,0.4,16,1,0,1,2,35.28,Moderate
0.4,0.3,0.1,0.4,27,1,0,1,2,32.86,Moderate
1.0,0.3,0.1,0.1,49,0,1,1,1,38.02,Moderate
0.2,0.1,0.3,0.1,24,1,0,1,1,22.72,Safe
0.2,0.3,0.1,0.4,16,1,0,1,2,27.28,Safe
1.0,0.3,1.0,0.7,50,0,1,1,2,63.8,Dangerous
0.2,0.1,0.1,0.4,34,0,0,1,2,20.92,Safe
0.2,0.3,0.3,0.1,30,0,0,1,1,17.4,Safe
0.2,0.3,0.1,1.0,37,1,0,4,3,48.26,Moderate
0.4,0.3,0.6,1.0,36,1,0,4,3,59.68,Moderate
0.4,0.3,0.3,1.0,40,0,1,4,3,53.6,Moderate
0.2,0.1,0.1,1.0,44,0,0,2,3,36.32,Moderate
0.2,0.1,0.1,1.0,28,1,0,4,3,45.04,Moderate
0.2,0.1,0.1,1.0,33,0,0,2,3,34.34,Moderate
0.4,0.1,0.3,1.0,48,1,0,4,3,55.44,Moderate
0.2,0.3,0.1,1.0,48,0,0,4,3,42.24,Moderate
1.0,0.6,0.3,0.7,42,0,1,2,3,59.96,Moderate
0.2,0.3,0.6,0.7,33,1,0,4,3,51.94,Moderate
0.2,0.1,0.3,0.1,17,1,0,1,1,21.46,Safe
0.2,0.3,0.1,0.4,30,0,0,1,2,21.8,Safe
0.2,0.3,0.3,0.1,29,0,0,1,1,17.22,Safe
1.0,0.6,0.6,0.1,58,0,1,1,1,50.04,Moderate
0.2,0.1,0.6,0.7,27,1,0,1,2,39.26,Moderate
0.2,0.3,0.6,0.4,39,1,0,1,2,39.42,Moderate
1.0,0.3,0.6,0.1,36,1,1,1,1,51.68,Moderate
0.4,0.3,0.3,0.4,28,1,1,1,1,38.24,Moderate
1.0,1.0,0.3,0.1,54,0,1,1,1,47.72,Moderate
0.4,0.3,0.6,0.4,39,1,0,1,2,43.02,Moderate
0.2,0.1,0.3,0.1,39,0,0,1,1,17.42,Safe
0.2,0.1,0.3,0.4,36,1,0,1,2,32.48,Moderate
1.0,1.0,0.3,0.1,52,0,1,1,1,47.36,Moderate
0.4,0.3,0.1,0.1,30,1,0,1,1,25.8,Safe
0.2,0.3,0.3,0.1,28,0,0,1,1,17.04,Safe
1.0,0.3,0.6,0.1,64,0,1,1,1,48.72,Moderate
0.2,0.3,0.1,0.1,25,0,0,1,1,13.3,Safe
0.2,0.1,0.3,0.1,23,1,0,1,1,22.54,Safe
0.2,0.1,0.1,0.4,27,0,0,1,2,19.66,Safe
1.0,0.3,1.0,0.1,36,1,1,1,1,58.08,Moderate
1.0,0.6,0.6,1.0,48,0,1,2,3,69.44,Dangerous
0.2,0.3,0.3,1.0,55,0,0,4,3,46.7,Moderate
0.7,1.0,0.6,0.4,26,1,1,1,2,57.68,Moderate
0.2,0.1,0.1,0.1,30,1,0,1,1,20.6,Safe
0.4,1.0,0.6,0.4,30,1,1,1,2,53.0,Moderate
0.4,0.1,0.3,0.1,32,0,0,1,1,19.76,Safe
1.0,1.0,1.0,0.4,42,1,1,1,2,72.36,Dangerous
0.2,0.3,0.3,0.1,51,0,0,1,1,21.18,Safe
0.4,0.1,0.1,0.4,36,0,0,1,2,24.88,Safe
0.0,0.3,0.3,0.1,41,0,0,1,1,15.78,Safe
0.2,0.1,0.1,1.0,27,1,0,4,3,44.86,Moderate
1.0,1.0,0.3,1.0,76,1,1,4,3,84.48,Dangerous
1.0,0.6,0.6,1.0,44,1,1,4,3,80.32,Dangerous
0.2,0.1,0.6,0.7,17,1,0,2,3,43.86,Moderate
1.0,0.6,0.6,1.0,34,1,1,2,3,74.92,Dangerous
0.7,0.6,0.6,1.0,53,0,1,4,3,68.54,Dangerous
1.0,0.3,0.1,0.4,49,0,1,1,2,45.62,Moderate
1.0,1.0,0.6,0.1,41,1,1,1,1,58.18,Moderate
0.2,0.3,0.6,0.4,23,1,0,1,2,36.54,Moderate
0.7,1.0,0.6,0.4,50,0,1,1,2,54.0,Moderate
1.0,1.0,0.6,0.1,40,1,1,1,1,58.0,Moderate
0.4,0.1,0.3,0.1,28,1,0,1,1,27.04,Safe
0.2,0.3,0.1,0.1,20,1,0,1,1,20.4,Safe
0.4,0.3,0.3,0.1,23,1,0,1,1,27.74,Safe
0.2,0.3,0.1,0.4,21,1,0,1,2,28.18,Safe
0.2,0.3,0.3,0.1,45,1,0,1,1,28.1,Safe
0.2,0.3,0.3,0.1,42,0,0,1,1,19.56,Safe
0.2,0.3,0.3,0.1,32,0,0,1,1,17.76,Safe
0.4,0.3,0.3,0.1,48,0,0,1,1,24.24,Safe
0.2,0.1,0.3,0.4,29,0,0,1,2,23.22,Safe
0.4,0.3,0.6,1.0,37,1,1,4,3,65.86,Dangerous
0.2,0.3,0.6,0.7,13,1,0,2,3,44.74,Moderate
0.7,1.0,0.6,1.0,37,0,1,2,3,65.26,Dangerous
0.2,0.6,0.1,1.0,28,1,0,4,3,49.04,Moderate
0.7,0.6,0.6,1.0,24,1,1,2,3,67.72,Dangerous
0.4,0.3,0.3,1.0,62,0,0,4,3,51.56,Moderate
0.4,0.1,0.3,0.7,36,0,0,1,2,31.68,Moderate
0.2,0.1,0.6,0.7,20,1,0,1,2,38.0,Moderate
0.2,0.1,0.3,1.0,26,1,0,4,3,47.88,Moderate
1.0,0.6,0.1,0.7,56,0,1,4,3,62.88,Dangerous
0.2,0.1,0.1,0.4,18,1,0,1,2,26.04,Safe
1.0,0.3,0.6,0.1,44,1,1,1,1,53.12,Moderate
1.0,0.3,0.6,0.7,40,1,1,1,2,63.6,Dangerous
0.2,0.3,0.3,0.1,25,1,0,1,1,24.5,Safe
0.4,0.6,0.3,0.7,26,1,1,1,2,47.88,Moderate
0.2,0.1,0.1,0.1,28,1,0,1,1,20.24,Safe
0.4,1.0,0.3,1.0,59,0,1,4,3,62.62,Dangerous
0.7,0.6,0.1,1.0,46,0,1,4,3,59.28,Moderate
0.2,0.3,0.1,0.4,29,1,0,1,2,29.62,Safe
0.2,0.1,0.3,1.0,41,0,0,4,3,42.58,Moderate
0.2,0.3,0.3,0.1,28,0,0,2,1,19.44,Safe
0.2,0.1,0.3,0.1,92,0,0,3,1,30.56,Moderate
0.7,0.3,0.6,0.4,73,0,1,3,2,56.14,Moderate
0.2,0.3,0.3,0.4,67,0,0,3,2,35.26,Moderate
0.2,0.1,0.3,0.1,27,0,0,1,1,15.26,Safe
0.4,0.1,0.1,0.4,62,0,0,3,2,33.16,Moderate
0.2,0.1,0.6,0.4,51,1,0,3,2,43.58,Moderate
0.2,0.3,0.3,0.4,38,1,0,3,2,38.04,Moderate
0.4,0.6,0.3,0.4,44,0,1,2,2,41.92,Moderate
0.4,1.0,0.1,0.1,85,0,1,3,1,42.9,Moderate
0.7,0.3,0.6,0.1,53,0,1,1,1,41.34,Moderate
0.7,0.6,0.3,0.1,44,0,1,1,1,37.32,Moderate
0.2,0.1,0.1,0.4,31,0,0,1,2,20.38,Safe
0.2,0.1,0.3,0.4,49,0,0,1,2,26.82,Safe
0.2,0.1,0.6,1.0,29,1,0,4,3,53.22,Moderate
1.0,1.0,1.0,0.4,47,1,1,1,2,73.26,Dangerous
0.2,0.3,0.1,1.0,26,0,0,2,3,34.68,Moderate
0.2,0.3,0.1,0.7,33,0,0,2,3,32.34,Moderate
1.0,0.3,0.3,1.0,76,0,1,4,3,70.88,Dangerous
0.2,0.1,0.1,1.0,43,0,0,4,3,39.74,Moderate
1.0,0.3,1.0,0.7,41,1,1,1,2,70.18,Dangerous
0.2,0.3,0.3,0.1,51,1,0,1,1,29.18,Safe
0.2,0.3,0.1,0.1,46,0,0,1,1,17.08,Safe
0.2,0.1,0.6,0.1,25,1,0,1,1,27.7,Safe
0.4,0.3,0.1,0.4,21,1,0,1,2,31.78,Moderate
0.7,1.0,0.6,0.1,53,0,1,1,1,46.94,Moderate
0.2,0.1,0.1,0.7,32,0,0,1,2,24.16,Safe
1.0,1.0,0.3,0.1,52,0,1,1,1,47.36,Moderate
1.0,0.6,0.3,0.7,50,0,1,1,2,55.0,Moderate
0.4,1.0,0.6,0.1,23,1,1,1,1,44.14,Moderate
0.4,0.3,0.1,0.4,36,0,0,1,2,26.48,Safe
0.4,0.6,0.3,0.4,33,1,1,1,2,45.54,Moderate
1.0,0.6,0.3,0.4,49,0,1,1,2,51.22,Moderate
0.2,0.3,0.3,1.0,45,0,0,4,3,44.9,Moderate
0.4,0.6,0.3,0.4,21,1,1,1,2,43.38,Moderate
0.4,0.3,0.1,1.0,61,0,0,4,3,48.18,Moderate
0.2,0.3,0.3,0.4,42,1,0,1,2,35.16,Moderate
0.4,0.3,0.1,0.7,38,0,0,1,2,30.44,Moderate
0.7,1.0,0.1,0.4,40,0,1,1,2,44.2,Moderate
0.2,0.1,0.3,0.4,29,1,0,1,2,31.22,Moderate
0.4,0.1,0.1,0.1,44,0,0,1,1,18.72,Safe
0.2,0.1,0.3,0.1,44,0,0,1,1,18.32,Safe
0.2,0.1,0.3,0.4,38,0,0,1,2,24.84,Safe
0.2,0.1,0.1,0.1,35,0,0,1,1,13.5,Safe
1.0,0.3,0.6,0.4,60,0,1,1,2,55.6,Moderate
0.2,0.1,0.1,1.0,23,0,0,2,3,32.54,Moderate
1.0,0.6,0.3,1.0,77,0,1,4,3,73.46,Dangerous
0.2,0.1,0.6,1.0,22,1,0,2,3,48.36,Moderate
0.2,0.3,0.1,1.0,27,1,0,4,3,46.46,Moderate
0.7,1.0,0.6,1.0,40,1,1,4,3,77.4,Dangerous
0.2,0.3,0.6,0.4,22,1,0,1,2,36.36,Moderate
0.7,0.3,0.3,0.4,26,1,1,1,2,47.28,Moderate
0.4,0.3,0.3,0.1,36,0,1,1,1,28.08,Safe
0.2,0.3,0.1,0.4,23,1,0,1,2,28.54,Safe
0.2,0.3,0.3,0.7,23,1,0,1,2,35.34,Moderate
0.2,0.1,0.1,0.4,32,0,0,1,2,20.56,Safe
0.2,0.1,0.6,0.7,34,1,0,1,2,40.52,Moderate
1.0,0.3,0.3,0.1,52,0,1,1,1,41.76,Moderate
0.2,0.1,0.3,0.4,28,1,0,1,2,31.04,Moderate
0.7,0.6,0.1,0.1,40,0,1,1,1,33.4,Moderate
0.2,0.3,0.6,0.1,48,1,0,1,1,33.44,Moderate
0.2,0.3,0.1,0.4,20,1,0,1,2,28.0,Safe
1.0,0.6,1.0,0.4,41,1,1,1,2,68.98,Dangerous
1.0,0.3,1.0,0.1,38,1,1,1,1,58.44,Moderate
0.2,0.1,0.1,0.1,46,0,0,1,1,15.48,Safe
0.2,0.1,0.3,0.7,37,0,0,1,2,28.26,Safe
0.2,0.3,0.3,0.1,35,0,0,1,1,18.3,Safe
0.2,0.1,0.1,0.4,40,0,0,1,2,22.0,Safe
1.0,1.0,0.6,0.1,46,0,1,1,1,51.08,Moderate
0.2,0.3,0.6,0.1,23,1,0,1,1,28.94,Safe
0.2,0.3,0.1,1.0,30,1,0,4,3,47.0,Moderate
0.2,0.3,0.6,0.4,24,1,0,1,2,36.72,Moderate
0.4,0.3,0.3,1.0,36,1,0,2,3,51.28,Moderate
1.0,0.3,0.6,1.0,78,0,1,4,3,76.04,Dangerous
1.0,1.0,1.0,1.0,78,1,1,4,3,96.04,Dangerous
0.7,1.0,0.6,1.0,37,0,1,2,3,65.26,Dangerous
0.2,0.1,0.1,1.0,22,0,0,2,3,32.36,Moderate
0.2,0.1,0.1,1.0,20,1,0,2,3,40.0,Moderate
0.2,0.3,0.1,0.7,35,1,0,4,3,44.3,Moderate
0.4,0.6,0.3,1.0,30,1,1,4,3,62.2,Dangerous
0.2,0.1,0.1,0.4,31,0,0,1,2,20.38,Safe
0.7,0.6,0.3,0.1,40,0,1,1,1,36.6,Moderate
0.2,0.1,0.6,0.4,44,1,0,1,2,38.72,Moderate
0.4,0.3,0.3,0.1,22,1,1,1,1,33.56,Moderate
0.2,0.1,0.1,0.7,33,0,0,1,2,24.34,Safe
0.2,0.1,0.3,0.1,43,0,0,1,1,18.14,Safe
0.2,0.3,0.1,0.1,35,0,0,1,1,15.1,Safe
0.4,0.1,0.6,0.4,25,1,0,1,2,38.9,Moderate
0.4,0.3,0.3,0.4,30,0,0,1,2,28.6,Safe
0.4,0.1,0.3,0.7,42,0,0,1,2,32.76,Moderate
0.2,0.1,0.6,0.1,16,1,0,1,1,26.08,Safe
0.2,0.1,0.1,0.7,36,0,0,1,2,24.88,Safe
1.0,0.6,0.6,0.1,58,1,1,1,1,58.04,Moderate
0.4,0.1,0.1,0.1,31,0,0,1,1,16.38,Safe
0.2,0.1,0.1,0.7,18,1,0,1,2,29.64,Safe
0.4,0.1,0.6,0.7,25,1,0,1,2,42.5,Moderate
0.7,1.0,0.6,0.1,37,0,1,1,1,44.06,Moderate
1.0,0.3,1.0,0.7,36,1,1,1,2,69.28,Dangerous
0.7,0.6,0.1,0.1,54,0,1,1,1,35.92,Moderate
1.0,1.0,0.6,0.4,40,1,1,1,2,65.6,Dangerous
0.2,0.3,0.1,0.4,33,0,0,1,2,22.34,Safe
0.7,1.0,0.6,0.4,33,1,1,1,2,58.94,Moderate
0.2,0.1,0.3,0.4,37,0,0,1,2,24.66,Safe
1.0,0.3,1.0,0.7,42,1,1,1,2,70.36,Dangerous
1.0,1.0,0.6,0.1,60,1,1,1,1,61.6,Dangerous
1.0,1.0,0.6,1.0,48,1,1,4,3,84.24,Dangerous
0.4,1.0,0.1,0.7,48,0,1,4,3,53.84,Moderate
0.7,1.0,0.3,1.0,44,0,1,2,3,61.72,Dangerous
0.2,0.1,0.6,1.0,40,1,0,4,3,55.2,Moderate
0.2,0.1,0.6,1.0,24,1,0,4,3,52.32,Moderate
0.2,0.1,0.1,1.0,44,0,0,4,3,39.92,Moderate
0.2,0.3,0.1,1.0,64,0,0,4,3,45.12,Moderate
0.2,0.3,0.3,1.0,31,1,0,4,3,50.38,Moderate
0.4,0.3,0.6,1.0,33,1,1,4,3,65.14,Dangerous
0.2,0.3,0.3,0.4,43,0,0,1,2,27.34,Safe
0.7,0.6,0.6,0.1,43,0,1,1,1,41.94,Moderate
0.2,0.6,0.1,0.1,33,0,0,1,1,17.14,Safe
0.2,0.1,0.1,0.1,42,0,0,1,1,14.76,Safe
0.2,0.3,0.3,0.4,45,1,0,1,2,35.7,Moderate
0.2,0.3,0.3,0.7,33,0,0,1,2,29.14,Safe
0.2,0.3,0.3,0.4,37,1,0,1,2,34.26,Moderate
0.2,0.3,0.3,0.4,45,1,0,1,2,35.7,Moderate
0.2,0.1,0.3,0.4,24,1,0,1,2,30.32,Moderate
1.0,0.3,0.6,0.1,58,0,1,1,1,47.64,Moderate
0.7,0.3,0.3,0.4,47,1,1,1,2,51.06,Moderate
0.7,0.3,0.1,0.7,43,0,1,1,2,42.74,Moderate
1.0,0.6,0.6,0.1,47,0,1,1,1,48.06,Moderate
0.2,0.3,0.6,0.1,17,1,0,1,1,27.86,Safe
1.0,0.6,0.6,0.4,59,1,1,1,2,65.82,Dangerous
0.4,0.1,0.3,0.7,33,0,0,1,2,31.14,Moderate
0.2,0.1,0.1,1.0,31,0,0,2,3,33.98,Moderate
0.2,0.3,0.1,0.7,38,0,0,2,3,33.24,Moderate
0.2,0.3,0.1,1.0,35,1,0,2,3,44.3,Moderate
0.2,0.3,0.3,0.4,39,1,0,1,2,34.62,Moderate
1.0,0.6,0.3,0.7,60,0,1,1,2,56.8,Moderate
0.7,1.0,1.0,1.0,37,1,1,4,3,83.26,Dangerous
0.7,0.3,0.3,0.1,40,0,1,1,1,34.2,Moderate
0.2,0.3,0.3,0.4,26,0,0,1,2,24.28,Safe
0.2,0.1,0.6,0.1,20,1,0,1,1,26.8,Safe
0.2,0.3,0.1,0.1,26,1,0,1,1,21.48,Safe
1.0,0.3,0.3,0.1,64,1,1,1,1,51.92,Moderate
0.4,0.1,0.1,0.4,38,0,0,1,2,25.24,Safe
1.0,0.3,1.0,0.1,36,1,1,1,1,58.08,Moderate
0.2,0.3,0.3,0.1,25,1,0,1,1,24.5,Safe
0.2,0.1,0.1,0.1,51,0,0,1,1,16.38,Safe
0.2,0.1,0.1,0.4,38,0,0,1,2,21.64,Safe
0.2,0.1,0.6,0.1,23,1,0,1,1,27.34,Safe
0.2,0.1,0.1,0.1,50,1,0,1,1,24.2,Safe
1.0,1.0,0.3,0.4,63,0,1,1,2,56.94,Moderate
0.7,0.6,0.3,0.1,49,0,1,1,1,38.22,Moderate
0.4,0.3,0.1,1.0,35,1,0,4,3,51.5,Moderate
1.0,0.3,1.0,1.0,50,1,1,4,3,85.4,Dangerous
0.2,0.1,0.1,0.4,37,0,0,1,2,21.46,Safe
1.0,0.3,1.0,1.0,51,1,1,4,3,85.58,Dangerous
0.2,0.1,0.1,1.0,46,0,0,4,3,40.28,Moderate
0.2,0.3,0.3,0.7,17,1,0,1,2,34.26,Moderate
0.4,0.6,0.3,0.1,38,0,1,1,1,30.84,Moderate
0.2,0.3,0.3,0.4,29,1,0,1,2,32.82,Moderate
0.2,0.1,0.1,0.4,39,0,0,1,2,21.82,Safe
0.2,0.3,0.1,0.1,34,0,0,1,1,14.92,Safe
0.2,0.3,0.1,1.0,33,1,0,4,3,47.54,Moderate
1.0,0.3,1.0,1.0,78,0,1,4,3,82.44,Dangerous
0.2,0.1,0.1,1.0,31,1,0,4,3,45.58,Moderate
0.2,0.3,0.1,1.0,57,0,0,4,3,43.86,Moderate
1.0,0.6,0.6,0.7,54,0,1,2,3,66.92,Dangerous
0.4,0.1,0.3,1.0,48,0,0,4,3,47.44,Moderate
0.2,0.3,0.3,1.0,12,1,0,2,3,43.36,Moderate
0.2,0.3,0.3,1.0,29,0,0,2,3,38.42,Moderate
0.7,0.3,0.6,1.0,41,1,1,2,3,68.38,Dangerous
1.0,1.0,0.3,1.0,61,0,1,4,3,73.78,Dangerous
1.0,1.0,0.6,0.7,50,0,1,1,2,63.0,Dangerous
0.2,0.1,0.1,0.4,44,0,0,1,2,22.72,Safe
0.2,0.3,0.6,0.4,28,1,0,1,2,37.44,Moderate
1.0,0.3,0.6,0.1,42,1,1,1,1,52.76,Moderate
0.2,0.3,0.3,0.1,39,1,0,1,1,27.02,Safe
0.2,0.3,0.3,0.4,46,1,0,1,2,35.88,Moderate
1.0,0.6,1.0,0.4,42,1,1,1,2,69.16,Dangerous
0.2,0.3,0.3,0.1,26,1,0,1,1,24.68,Safe
0.2,0.1,0.1,0.1,29,0,0,1,1,12.42,Safe
0.2,0.3,0.3,0.1,34,0,0,1,1,18.12,Safe
0.7,1.0,1.0,1.0,34,1,1,4,3,82.72,Dangerous
0.2,0.3,0.1,0.7,58,0,0,4,3,40.44,Moderate
0.2,0.1,0.3,1.0,33,1,0,4,3,49.14,Moderate
1.0,0.6,0.3,0.7,78,0,1,4,3,70.04,Dangerous
0.2,0.1,0.1,1.0,25,1,0,2,3,40.9,Moderate
0.2,0.1,0.1,1.0,31,0,0,2,3,33.98,Moderate
0.2,0.1,0.3,1.0,40,0,0,4,3,42.4,Moderate
0.2,0.1,0.3,1.0,32,0,0,2,3,37.36,Moderate
0.2,0.1,0.1,0.4,30,0,0,1,2,20.2,Safe
0.2,0.3,0.1,0.7,62,0,0,4,3,41.16,Moderate
0.2,0.1,0.3,0.1,36,0,0,1,1,16.88,Safe
0.2,0.1,0.3,0.1,26,1,0,1,1,23.08,Safe
0.2,0.1,0.1,0.4,45,0,0,1,2,22.9,Safe
1.0,0.3,0.1,0.1,47,0,1,1,1,37.66,Moderate
0.2,0.1,0.1,0.1,30,0,0,1,1,12.6,Safe
0.4,0.3,0.1,0.4,47,0,0,1,2,28.46,Safe
0.4,0.6,0.6,0.4,47,1,1,1,2,52.86,Moderate
0.2,0.1,0.1,0.4,32,0,0,1,2,20.56,Safe
0.7,0.3,0.6,0.1,41,0,1,1,1,39.18,Moderate
0.2,0.3,0.3,0.1,42,0,0,1,1,19.56,Safe
0.2,0.3,0.3,0.1,21,1,0,1,1,23.78,Safe
0.2,0.1,0.3,0.1,45,1,0,1,1,26.5,Safe
0.2,0.3,0.3,0.4,36,0,0,1,2,26.08,Safe
0.4,0.6,0.6,0.1,46,1,1,1,1,45.08,Moderate
1.0,0.3,1.0,0.7,47,0,1,1,2,63.26,Dangerous
0.2,0.3,0.3,0.4,19,1,0,1,2,31.02,Moderate
0.2,0.1,0.1,0.1,33,0,0,1,1,13.14,Safe
1.0,1.0,0.6,1.0,79,0,1,4,3,81.82,Dangerous
0.2,0.3,0.3,1.0,38,0,0,4,3,43.64,Moderate
0.4,0.3,0.1,1.0,36,1,0,4,3,51.68,Moderate
0.2,0.1,0.3,1.0,26,1,0,4,3,47.88,Moderate
0.2,0.3,0.1,0.7,40,0,0,4,3,37.2,Moderate
0.2,0.3,0.3,1.0,43,0,0,4,3,44.54,Moderate
0.2,0.1,0.1,0.7,39,0,0,1,2,25.42,Safe
0.2,0.3,0.1,0.4,33,0,0,1,2,22.34,Safe
0.2,0.1,0.1,0.1,27,0,0,1,1,12.06,Safe
1.0,0.3,1.0,0.4,41,1,1,1,2,66.58,Dangerous
0.2,0.3,0.1,0.1,30,0,0,1,1,14.2,Safe
1.0,0.3,0.6,0.4,41,1,1,1,2,60.18,Dangerous
1.0,0.6,1.0,0.1,57,1,1,1,1,64.26,Dangerous
0.4,0.6,0.1,0.4,36,0,1,1,2,34.88,Moderate
0.4,0.1,0.1,0.1,31,0,0,1,1,16.38,Safe
0.2,0.1,0.3,0.4,38,0,0,1,2,24.84,Safe
0.4,0.3,0.3,0.1,23,1,0,1,1,27.74,Safe
0.4,0.1,0.3,0.4,44,0,0,1,2,29.52,Safe
0.4,0.1,0.3,0.4,38,0,0,1,2,28.44,Safe
0.2,0.3,0.1,0.7,30,1,0,4,3,43.4,Moderate
0.2,0.1,0.1,1.0,36,0,0,4,3,38.48,Moderate
1.0,0.3,0.6,1.0,51,1,1,4,3,79.18,Dangerous
0.2,0.3,0.6,0.7,51,1,0,4,3,55.18,Moderate
0.2,0.1,0.3,0.4,33,0,0,1,2,23.94,Safe
0.4,1.0,0.1,0.4,44,0,1,1,2,39.52,Moderate
0.2,0.3,0.1,1.0,42,0,0,4,3,41.16,Moderate
1.0,1.0,0.6,0.7,50,0,1,1,2,63.0,Dangerous
0.4,0.6,0.1,1.0,64,0,1,4,3,57.12,Moderate
0.4,1.0,0.3,0.7,56,1,1,4,3,66.48,Dangerous
0.2,0.1,0.6,0.7,24,1,0,1,2,38.72,Moderate
0.7,0.6,0.6,1.0,46,0,1,4,3,67.28,Dangerous
0.2,0.1,0.3,1.0,55,0,0,4,3,45.1,Moderate
0.2,0.3,0.1,0.7,38,0,0,2,3,33.24,Moderate
0.2,0.3,0.3,0.7,46,0,0,1,2,31.48,Moderate
0.2,0.1,0.6,1.0,37,1,0,4,3,54.66,Moderate
0.4,0.3,0.1,1.0,63,0,0,4,3,48.54,Moderate
0.2,0.3,0.3,1.0,21,0,0,2,3,36.98,Moderate
0.2,0.3,0.6,0.7,30,1,0,4,3,51.4,Moderate
0.2,0.1,0.3,0.7,32,1,0,4,3,45.36,Moderate
0.4,0.6,0.1,1.0,35,1,1,4,3,59.9,Moderate
1.0,1.0,0.6,0.7,57,1,1,2,3,78.66,Dangerous
0.4,0.1,0.6,1.0,44,1,0,2,3,55.92,Moderate
0.2,0.3,0.1,1.0,27,0,0,2,3,34.86,Moderate
